user_id_1,user_id_2,country,region,city,cap,latitude,longitude
T-913665,T-764802,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-771727,T-628952,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-747898,T-44149,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-956519,T-544641,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-184038,T-471638,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-591893,T-731772,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-302928,T-942707,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-956470,T-561323,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-878454,T-698590,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-253331,T-445774,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-752852,T-172663,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-452969,T-152414,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-827959,T-937465,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-827974,T-724712,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-299878,T-843138,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-534233,T-187640,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-997800,T-770496,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-629566,T-957519,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-849929,T-996470,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-271953,T-604905,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-362323,T-953069,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-668176,T-324304,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-506554,T-741902,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-595044,T-63728,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-835573,T-357683,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-217228,T-206677,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-826255,T-387067,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-720776,T-267413,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-174468,T-639026,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-180000,T-148826,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-102044,T-969162,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-290148,T-902827,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-771072,T-363434,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-605727,T-836943,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-752522,T-788151,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-361965,T-413024,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-772934,T-632350,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-64307,T-908150,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-989315,T-36169,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-387286,T-792106,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-205747,T-383483,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-947733,T-953213,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-398727,T-671045,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-65761,T-813258,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-976172,T-64565,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-938717,T-543142,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-744361,T-766936,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-286575,T-200033,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-214478,T-358875,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-335025,T-774781,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-100624,T-555290,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-485060,T-105993,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-369006,T-857456,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-223478,T-181945,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-922496,T-516319,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-20667,T-822338,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-489874,T-481820,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-772622,T-594358,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-866158,T-89743,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-340129,T-672695,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-351019,T-442117,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-584987,T-486431,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-566962,T-985951,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-147600,T-145912,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-723732,T-71033,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-984073,T-375587,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-756346,T-505003,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-197393,T-284916,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-629521,T-415086,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-324121,T-785061,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-270901,T-466066,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-835783,T-68216,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-730331,T-153964,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-380013,T-351353,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-953358,T-820367,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-546959,T-900194,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-375841,T-610939,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-265754,T-37610,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-97580,T-647855,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-981005,T-307882,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-785596,T-737300,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-775309,T-774088,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-25338,T-798685,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-476778,T-309665,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-472146,T-917546,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-404201,T-312569,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-546915,T-795427,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-503377,T-986195,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-214869,T-971514,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-574175,T-201667,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-43542,T-441137,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-244153,T-664686,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-652572,T-988482,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-787616,T-105322,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-518679,T-584735,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-930761,T-176800,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-401903,T-678021,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-721623,T-682579,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-574487,T-104689,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-741496,T-21848,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-833198,T-989578,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-398770,T-210023,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-635367,T-377485,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-247921,T-357620,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-808524,T-254369,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-323823,T-779230,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-284016,T-378214,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-242952,T-193693,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-278991,T-112549,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-615001,T-963013,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-712277,T-409470,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-382185,T-115277,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-901967,T-58421,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-574318,T-10671,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-84502,T-84328,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-182820,T-330890,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-188088,T-703869,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-790306,T-54861,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-574022,T-388461,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-378155,T-712518,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-863668,T-820257,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-943666,T-794462,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-917056,T-75667,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-510476,T-732244,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-257904,T-578662,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-116820,T-682959,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-824514,T-967089,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-704905,T-745709,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-105382,T-127601,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-872622,T-502355,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-69510,T-973411,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-499681,T-466345,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-542451,T-993029,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-187347,T-476977,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-347937,T-462355,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-436729,T-916840,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-35182,T-387548,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-232310,T-419719,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-255135,T-646252,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-523301,T-592617,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-434942,T-942069,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-170877,T-917751,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-860247,T-593289,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-415843,T-534363,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-401499,T-806913,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-977944,T-774904,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-387688,T-952501,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-67431,T-75550,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-691720,T-747467,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-802148,T-624237,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-222205,T-93200,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-945504,T-524534,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-242238,T-911930,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-486097,T-726501,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-241694,T-5295,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-348655,T-853942,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-418302,T-33767,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-923860,T-303967,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-371826,T-359043,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-212168,T-347912,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-187215,T-153426,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-558945,T-391520,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-251462,T-27978,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-850544,T-878655,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-100863,T-35128,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-990351,T-807319,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-976625,T-876506,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-13880,T-583861,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-989423,T-981103,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-135654,T-507515,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-651697,T-298363,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-25135,T-97716,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-443608,T-633574,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-878701,T-203073,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-343193,T-811709,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-561811,T-917552,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-483220,T-98126,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-58542,T-96608,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-282835,T-187076,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-135242,T-755184,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-355809,T-126657,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-709470,T-44250,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-282799,T-241536,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-941694,T-384833,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-404684,T-573290,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-607866,T-132015,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-359015,T-50266,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-480946,T-78862,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-549855,T-265542,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-873886,T-895678,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-292741,T-833243,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-812119,T-623903,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-992638,T-31753,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-775294,T-762442,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-859777,T-423446,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-423295,T-482862,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-698575,T-706707,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-555615,T-599497,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-947424,T-990259,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-251137,T-645077,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-798447,T-97025,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-648475,T-541731,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-44713,T-115996,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-860598,T-705810,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-377808,T-440936,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-950490,T-95344,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-843450,T-838718,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-748462,T-668552,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-568245,T-230814,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-183210,T-119387,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-722387,T-853217,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-777276,T-993529,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-352385,T-595833,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-509764,T-867674,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-670330,T-491687,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-755643,T-245173,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-771487,T-923304,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-862609,T-59072,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-175823,T-773602,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-298750,T-107334,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-198286,T-503989,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-218719,T-990960,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-928572,T-443622,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-559175,T-889457,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-409203,T-179511,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-339023,T-241870,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-793859,T-166485,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-765784,T-921818,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-524117,T-825707,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-309343,T-861036,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-475769,T-950122,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-696944,T-87258,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-347648,T-251144,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-113924,T-453881,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-713622,T-991770,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-127108,T-544666,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-314600,T-801187,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-516218,T-731216,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-100541,T-125990,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-720749,T-805018,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-442563,T-420658,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-859530,T-166433,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-740445,T-295064,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-786799,T-565587,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-967535,T-157196,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-764554,T-613277,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-190226,T-289644,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-816359,T-744732,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-117410,T-770527,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-356006,T-991970,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-964724,T-783124,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-43744,T-445110,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-973732,T-906309,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-956974,T-530513,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-114099,T-609681,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-762230,T-750364,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-661973,T-187569,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-640455,T-285956,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-498704,T-644866,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-723423,T-5725,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-929065,T-404812,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-690138,T-69340,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-603774,T-703412,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-591761,T-762955,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-109070,T-360225,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-250302,T-207520,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-364298,T-420441,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-465738,T-781417,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-129960,T-564081,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-582078,T-722273,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-525288,T-916201,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-7652,T-640128,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-957400,T-232642,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-540286,T-561613,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-773993,T-895285,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-292105,T-131858,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-135161,T-327168,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-506701,T-534559,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-448149,T-838222,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-49160,T-258233,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-713871,T-113122,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-710541,T-903994,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-436567,T-818874,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-625607,T-649415,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-617916,T-39292,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-222949,T-718699,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-156611,T-656471,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-97270,T-828026,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-610240,T-627332,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-968152,T-975258,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-316509,T-852033,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-745021,T-426322,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-985245,T-113287,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-721760,T-182422,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-271085,T-996136,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-587222,T-544744,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-70644,T-114372,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-756577,T-444902,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-637108,T-583049,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-962342,T-577388,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-358424,T-864892,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-154034,T-319593,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-384488,T-991246,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-252054,T-904710,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-477522,T-836926,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-708513,T-340462,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-481180,T-276330,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-193056,T-344581,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-534637,T-864475,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-641959,T-274485,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-811041,T-286867,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-828123,T-332447,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-357892,T-813348,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-305876,T-825720,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-208272,T-858932,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-776222,T-156687,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-55870,T-451081,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-564441,T-149924,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-537121,T-732499,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-749998,T-941062,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-463940,T-382888,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-156499,T-70553,IT,Toscana,Firenze,50124,43.7549435,11.2216134
T-256951,T-477465,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-591932,T-18186,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-589262,T-720054,IT,Toscana,Firenze,50136,43.7668053,11.2991498
T-11549,T-817665,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-863073,T-6996,IT,Toscana,Livorno,57124,43.5377939,10.383479
T-229555,T-954989,IT,Toscana,Firenze,50124,43.7549435,11.2216134
